Depth,TVGR,TVRES,TVDT
4862.9316,51.04536,0.70116,243.5754593
4863.084,53.92273,0.69563,245.2004593
4863.2364,54.08659,0.69075,246.3838178
4863.3888,51.94345,0.67806,246.8214889
4863.5412,50.43274,0.65794,246.2714813
4863.6936,48.82344,0.65078,246.389367
4863.846,46.68743,0.63285,245.837011
4863.9984,46.918,0.63588,245.5762863
4864.1508,48.4171,0.60926,245.1698862
4864.3032,46.4193,0.5914,244.8999344
4864.4556,42.87842,0.56539,246.2503281
4864.608,40.09789,0.57023,248.2634708
4864.7604,39.48896,0.53421,249.7927901
4864.9128,40.98189,0.56889,251.0034402
4865.0652,41.45023,0.57946,251.1248407
4865.2176,44.20446,0.63635,251.4349601
4865.37,46.64191,0.62851,252.524219
4865.5224,43.60732,0.63246,253.0521473
4865.6748,40.91093,0.61549,251.1578084
4865.8272,41.20041,0.64091,246.3482728
4865.9796,43.68188,0.71444,241.6182658
4866.132,48.90358,0.7475,240.3610392
4866.2844,58.67553,0.84741,243.4739581
4866.4368,66.45065,0.93427,247.3800445
4866.5892,59.57442,0.72371,253.5709398
4866.7416,44.52766,0.52323,259.2384076
4866.894,37.25538,0.47538,257.8349738
4867.0464,39.69545,0.52622,251.2322835
4867.1988,42.82143,0.58573,245.8645129
4867.3512,43.61622,0.70297,243.8833488
4867.5036,45.30556,0.71375,243.6077851
4867.656,46.86278,0.70857,243.9901347
4867.8084,46.46201,0.70005,244.4727918
4867.9608,47.19106,0.70741,240.6367072
4868.1132,49.679,0.73108,239.1381214
4868.2656,50.6627,0.72473,239.1496063
4868.418,51.59004,0.68389,237.4635827
4868.5704,53.34204,0.6899,236.2711343
4868.7228,53.56845,0.68748,236.9813554
4868.8752,52.93465,0.70182,240.0718306
4869.0276,54.50111,0.71742,246.8067783
4869.18,58.31383,0.77249,253.2494196
4869.3324,58.51085,0.83597,255.7680358
4869.4848,52.32863,0.80893,256.6627994
4869.6372,46.35604,0.80963,255.0013123
4869.7896,46.16576,0.83021,246.4048556
4869.942,48.97615,0.82253,237.7785995
4870.0944,50.84904,0.88484,235.8692495
4870.2468,53.9273,0.87881,237.7370291
4870.3992,57.83022,0.90803,239.353194
4870.5516,60.55483,0.93515,238.5902442
4870.704,61.37551,0.963,236.3797326
4870.8564,60.96695,0.95974,234.949147
4871.0088,63.49128,0.98466,234.539042
4871.1612,65.22457,0.96484,238.8495378
4871.3136,63.89195,0.95262,241.0425505
4871.466,63.97407,0.87597,239.3949244
4871.6184,67.22341,0.83291,241.8366872
4871.7708,72.14921,0.82362,251.3923154
4871.9232,70.9725,0.76527,259.8369795
4872.0756,60.56635,0.70647,266.1903858
4872.228,50.51306,0.73753,269.3533465
4872.3804,47.72026,0.80648,263.0931759
4872.5328,50.71223,0.81112,254.5105346
4872.6852,56.93685,0.91725,251.066829
4872.8376,61.74891,0.94775,249.9153831
4872.99,63.64158,1.00277,249.6873072
4873.1424,64.45432,1.01764,250.5015543
4873.2948,64.95666,1.03151,252.4508197
4873.4472,65.81882,1.02195,253.5288206
4873.5996,64.23112,0.97217,251.5170604
4873.752,60.91561,0.92844,248.2417979
4873.9044,58.86414,0.84242,246.934358
4874.0568,57.12242,0.82434,248.4006099
4874.2092,60.55282,0.83216,253.4219478
4874.3616,69.40251,0.93722,263.4461624
4874.514,68.96413,0.74965,272.8249633
4874.6664,56.31382,0.55,276.4680869
4874.8188,44.37292,0.52707,272.8425197
4874.9712,39.64918,0.53205,266.1341864
4875.1236,40.71404,0.58361,261.8944911
4875.276,43.5292,0.6549,264.0987666
4875.4284,43.94394,0.6689,266.1092197
4875.5808,41.02687,0.59556,260.5840385
4875.7332,38.05101,0.59169,254.6213421
4875.8856,37.77159,0.57681,255.8417127
4876.038,38.39531,0.54707,258.2910432
4876.1904,37.89908,0.62627,258.6312336
4876.3428,39.27504,0.67173,259.1105643
4876.4952,41.35458,0.63488,260.5481153
4876.6476,37.86849,0.56637,261.876894
4876.8,32.81162,0.49917,264.7650674
4876.9524,30.85344,0.44895,268.9964156
4877.1048,30.19991,0.417,273.1081213
4877.2572,30.4195,0.43954,272.9499106
4877.4096,31.26399,0.49395,269.3920998
4877.562,31.69115,0.47197,266.9573491
4877.7144,31.1627,0.47243,265.9799869
4877.8668,31.05415,0.65863,265.0885719
4878.0192,30.56173,0.51375,263.0717436
4878.1716,29.51735,0.49272,260.7447837
4878.324,31.64733,0.47954,261.7699801
4878.4764,34.27659,0.65667,261.8722427
4878.6288,35.27058,0.63533,259.4464758
4878.7812,39.37479,0.80003,258.5951444
4878.9336,46.63515,0.98077,262.2519685
4879.086,54.08297,1.11377,265.6426879
4879.2384,59.25994,1.27502,257.0924255
4879.3908,57.03882,1.23926,238.4641674
4879.5432,48.29688,1.02185,231.4156919
4879.6956,41.94031,0.87966,228.9228908
4879.848,41.423,0.89275,227.2406045
4880.0004,43.69311,0.89126,227.5729438
4880.1528,46.72306,0.89344,229.9078084
4880.3052,52.23774,0.80365,232.585958
4880.4576,62.69848,0.73591,234.7170846
4880.61,70.75604,0.75918,232.5554275
4880.7624,69.99371,0.82311,232.5330931
4880.9148,65.97543,0.88286,237.2500434
4881.0672,59.45167,0.86354,241.8381392
4881.2196,51.48623,0.79336,243.5995684
4881.372,46.98982,0.78004,242.8240008
4881.5244,44.77953,0.77973,247.6958661
4881.6768,44.00932,0.7775,260.3605643
4881.8292,46.72281,0.78,275.0158809
4881.9816,55.41255,0.84081,283.7074916
4882.134,70.86945,0.99512,284.054486
4882.2864,79.38103,1.11202,275.5728106
4882.4388,68.46069,0.96566,261.7320837
4882.5912,54.09711,0.88557,246.4093338
4882.7436,48.77705,0.85419,240.1946907
4882.896,47.20773,0.83349,239.1984908
4883.0484,48.22826,0.87244,239.8702066
4883.2008,50.4022,0.90556,245.5637319
4883.3532,51.10163,0.93358,249.1830773
4883.5056,50.51212,0.9783,246.6890743
4883.658,47.96165,0.8814,245.0136816
4883.8104,46.6413,0.77427,245.8862363
4883.9628,53.28219,0.7541,248.6841869
4884.1152,66.78406,0.81432,262.9524278
4884.2676,75.6525,0.90014,281.6197507
4884.42,70.0025,0.72115,282.4293287
4884.5724,54.65282,0.6561,261.7293434
4884.7248,42.82803,0.66258,245.7621748
4884.8772,39.63238,0.69822,240.0393344
4885.0296,39.72697,0.72653,236.4538487
4885.182,39.17851,0.75004,231.6340692
4885.3344,38.56845,0.75691,231.187627
4885.4868,38.87801,0.78849,232.9094488
4885.6392,41.4056,0.78754,232.0774278
4885.7916,45.99431,0.78791,234.0615686
4885.944,50.97745,0.75522,238.8895197
4886.0964,53.69147,0.69299,241.7095675
4886.2488,52.84374,0.62691,249.1500125
4886.4012,52.90798,0.625,249.8547298
4886.5536,60.37652,0.64654,241.8284368
4886.706,69.48745,0.67823,229.6792335
4886.8584,67.8507,0.78721,226.5964567
4887.0108,57.54966,0.91893,227.1750337
4887.1632,50.68161,0.87831,225.4277186
4887.3156,50.42243,0.77319,225.7741116
4887.468,50.25676,0.7667,228.6446773
4887.6204,47.20685,0.77755,229.6387873
4887.7728,44.70397,0.83019,228.0568145
4887.9252,44.08501,0.82481,226.3229881
4888.0776,44.2985,0.80585,225.7644357
4888.23,44.16612,0.75019,226.8205381
4888.3824,41.41069,0.77161,227.0877616
4888.5348,38.51751,0.78746,225.8388199
4888.6872,38.94956,0.77397,228.2052135
4888.8396,40.8915,0.75003,234.327923
4888.992,41.70524,0.68147,241.8739529
4889.1444,41.51447,0.66779,254.442536
4889.2968,40.41609,0.65908,265.2681598
4889.4492,41.71346,0.65651,264.9245407
4889.6016,50.36644,0.61178,252.9189633
4889.754,64.26749,0.79247,236.3002124
4889.9064,74.58357,0.86678,225.3312852
4890.0588,69.48733,0.81602,220.0258035
4890.2112,53.05284,0.83939,218.6881072
4890.3636,43.41756,0.88922,220.1286821
4890.516,42.75089,0.87376,219.5646763
4890.6684,41.61929,0.89557,216.511191
4890.8208,41.11485,0.84266,221.511811
4890.9732,41.93535,0.82368,225.7303423
4891.1256,41.22364,0.77877,221.7745688
4891.278,39.90729,0.71656,221.7231587
4891.4304,37.86607,0.68115,226.0166198
4891.5828,37.29979,0.67291,227.6808868
4891.7352,37.85976,0.68882,228.6827415
4891.8876,36.85318,0.68907,229.1820875
4892.04,35.82254,0.70946,227.4635827
4892.1924,36.20477,0.73459,225.046916
4892.3448,38.15413,0.7976,221.7436564
4892.4972,42.24944,0.81662,220.077363
4892.6496,44.45296,0.88124,220.478659
4892.802,42.23252,0.95144,220.9635191
4892.9544,41.50706,1.04082,218.9150898
4893.1068,44.36478,1.09914,219.8261713
4893.2592,45.96309,1.1042,224.7428351
4893.4116,45.51197,1.12887,234.8038058
4893.564,46.6017,1.08357,254.5479003
4893.7164,51.63079,0.99731,270.6545566
4893.8688,60.65721,0.84842,271.6894417
4894.0212,77.59653,0.8248,258.3874977
4894.1736,97.1389,1.01037,236.6607307
4894.326,94.30048,1.0008,218.1722234
4894.4784,68.21606,0.89772,210.257153
4894.6308,47.90879,0.84614,207.9368875
4894.7832,42.03899,0.84102,207.3704068
4894.9356,39.60485,0.85799,207.3627356
4895.088,40.05215,0.8541,203.6684366
4895.2404,42.87757,0.82643,194.8664776
4895.3928,43.91462,0.80739,186.6207551
4895.5452,44.09642,0.80917,177.1361347
4895.6976,43.16146,0.76701,180.5964864
4895.85,44.44752,0.79122,200.8364423
4896.0024,49.79393,0.83085,228.3520341
4896.1548,53.17842,0.78603,255.7559055
4896.3072,51.70837,0.75783,261.3206707
4896.4596,48.70547,0.69663,253.0241552
4896.612,47.40821,0.63654,246.8258343
4896.7644,47.92384,0.61562,232.3667077
4896.9168,49.62063,0.59538,221.7979904
4897.0692,49.69564,0.64423,208.3726569
4897.2216,45.90265,0.66888,204.9582728
4897.374,42.71265,0.92091,198.7988845
4897.5264,41.52811,1.59479,189.4498031
4897.6788,40.7603,2.61071,192.7496904
4897.8312,42.78595,2.63308,199.271579
4897.9836,48.2322,2.01637,196.1499541
4898.136,56.41185,1.51936,186.9150065
4898.2884,61.52498,1.60953,181.0192144
4898.4408,55.73328,2.53701,181.3468925
4898.5932,47.00852,3.56472,179.8946545
4898.7456,43.7659,4.18097,177.2975722
4898.898,42.3154,4.78688,179.5486847
4899.0504,42.46799,4.95237,171.2438123
4899.2028,44.2438,4.5233,162.3273955
4899.3552,45.39297,4.04376,163.8033244
4899.5076,43.66512,4.67809,165.686505
4899.66,38.93504,5.34528,169.8534515
4899.8124,36.52394,5.74913,175.3526896
4899.9648,36.3246,5.52936,179.4704724
4900.1172,36.54625,5.12686,186.9307743
4900.2696,38.46443,4.80939,193.7099124
4900.422,38.81879,4.10241,194.6136534
4900.5744,37.74375,3.5341,191.3233487
4900.7268,38.96899,3.27744,189.4665895
4900.8792,40.89408,3.29938,188.7578199
4901.0316,41.85287,3.51088,183.2860748
4901.184,42.98034,3.2974,176.1362539
4901.3364,44.94244,3.0077,176.4176509
4901.4888,45.43509,2.86675,183.3959974
4901.6412,42.50999,2.96036,188.6583978
4901.7936,40.16812,3.03125,192.0576601
4901.946,41.02003,3.02819,196.9365802
4902.0984,43.63386,2.74461,205.6106639
4902.2508,46.53323,2.23051,210.9395348
4902.4032,46.65505,1.81477,207.6832464
4902.5556,46.23737,1.64041,203.1902846
4902.708,49.23835,1.82058,196.230315
4902.8604,50.42271,2.37784,195.8576115
4903.0128,47.29215,2.65766,202.2826505
4903.1652,46.19037,2.84002,203.0322556
4903.3176,48.0834,2.79918,196.3635089
4903.47,47.16655,3.53473,191.6072916
4903.6224,42.90471,4.52065,185.2491604
4903.7748,37.94742,5.04829,181.228686
4903.9272,33.54671,5.04249,181.4908136
4904.0796,31.74624,4.88867,176.4261811
4904.232,31.0362,5.59397,174.4992549
4904.3844,27.59196,9.52183,179.3620824
4904.5368,23.78032,14.19838,181.6739573
4904.6892,22.97154,24.20553,182.725179
4904.8416,24.67216,30.8084,180.5615664
4904.994,28.45185,33.58953,177.8308605
4905.1464,32.23097,32.35535,176.8667736
4905.2988,34.0024,34.53469,176.8303806
4905.4512,33.07133,38.92112,175.3782808
4905.6036,31.45562,40.86581,177.5713324
4905.756,32.66418,53.55861,180.2794481
4905.9084,33.68832,54.2015,179.1598881
4906.0608,31.55382,51.72786,179.2446394
4906.2132,27.87937,44.1194,178.8427199
4906.3656,24.09579,36.49742,175.4369486
4906.518,22.96565,28.08348,177.0015959
4906.6704,24.62507,20.68055,185.7962598
4906.8228,25.50175,9.99488,187.1922572
4906.9752,24.3675,5.72943,178.8129357
4907.1276,23.19047,4.10761,174.7340057
4907.28,22.30791,3.38116,176.0532003
4907.4324,20.70276,3.17925,182.5918128
4907.5848,19.76979,3.2549,187.4168992
4907.7372,19.66907,3.113,187.5183102
4907.8896,19.57842,2.87854,183.9442257
4908.042,19.76418,2.67566,185.4094488
4908.1944,20.31507,2.7243,185.3441112
4908.3468,20.64085,2.97917,185.7696469
4908.4992,20.68172,2.5869,186.2090196
4908.6516,20.90703,2.0625,184.7384466
4908.804,20.86822,1.75845,188.1847817
4908.9564,21.5872,1.57085,193.7102833
4909.1088,22.10023,1.41128,199.3460395
4909.2612,21.17571,1.27455,201.5203412
4909.4136,21.16159,0.96988,202.2057087
4909.566,21.52737,0.78414,203.2348883
4909.7184,23.52802,0.76069,203.7050012
4909.8708,26.56079,0.82038,204.6276599
4910.0232,25.22527,0.88285,206.1544923
4910.1756,23.98302,0.96909,207.0739257
4910.328,26.37666,1.1099,206.0344764
4910.4804,27.5402,1.32779,203.730515
4910.6328,28.63061,1.40514,201.6325459
4910.7852,29.99502,1.74463,198.0754593
4910.9376,30.01228,2.27607,196.0562853
4911.09,30.0791,2.32376,196.3368544
4911.2424,29.26001,2.32775,198.0188498
4911.3948,30.09076,2.20388,198.8823969
4911.5472,34.33693,2.2061,198.1420505
4911.6996,36.39278,2.39042,196.4073071
4911.852,34.17418,2.44367,194.0681362
4912.0044,32.39428,2.47998,191.6079396
4912.1568,33.60422,2.33661,190.5563101
4912.3092,34.31235,1.90398,191.3728693
4912.4616,33.28902,1.60437,192.1254827
4912.614,33.42962,1.42268,192.7435504
4912.7664,32.71511,1.34539,193.5789562
4912.9188,30.05003,1.3113,196.0144766
4913.0712,28.57266,1.32553,195.8518139
4913.2236,27.60258,1.66139,193.9271654
4913.376,26.80783,1.77157,191.3651575
4913.5284,27.00924,1.81897,189.3918937
4913.6808,26.43358,1.84792,187.1387224
4913.8332,25.4653,2.02326,186.0550146
4913.9856,23.8058,2.0976,187.4761534
4914.138,22.04382,1.99282,190.7679865
4914.2904,23.54734,1.97926,195.3201746
4914.4428,25.35401,1.92758,198.389063
4914.5952,24.30403,2.10425,197.1207349
4914.7476,23.66796,2.34208,194.0961286
4914.9,26.58641,3.07043,189.0936002
4915.0524,28.89856,6.42806,177.7458654
4915.2048,26.22157,10.72563,170.6055932
4915.3572,23.54166,16.13802,171.3176351
4915.5096,24.26215,25.3459,169.4440643
4915.662,25.82506,35.23125,161.9898042
4915.8144,25.20185,46.20472,157.2747462
4915.9668,22.25253,55.48235,156.2762467
4916.1192,20.18585,60.44086,155.7316411
4916.2716,18.63219,65.33109,156.7510624
4916.424,16.17492,65.2367,155.3676767
4916.5764,16.249,62.95244,152.0448414
4916.7288,17.61207,62.91783,154.4640168
4916.8812,17.84317,63.71949,162.8288237
4917.0336,19.41106,55.88194,170.6513634
4917.186,21.47279,44.6618,174.55479
4917.3384,23.44474,27.09677,179.4114173
4917.4908,28.40594,16.8001,180.0112074
4917.6432,36.98747,9.83304,173.0934191
4917.7956,42.64826,7.62428,169.4663525
4917.948,43.99174,10.72291,167.5769546
4918.1004,44.25921,10.59965,169.9578261
4918.2528,45.06943,10.05606,177.841607
4918.4052,49.50739,6.85143,186.824158
4918.5576,51.93375,7.03068,189.5059055
4918.71,49.97846,7.12934,189.1866798
4918.8624,49.64738,7.48318,192.0970082
4919.0148,48.2042,8.65492,201.9377196
4919.1672,43.68461,10.32476,211.9700108
4919.3196,41.78359,8.31202,214.3682438
4919.472,43.10415,7.02282,207.1931597
4919.6244,42.78088,6.57285,197.808981
4919.7768,38.80106,6.42779,191.2775784
4919.9292,33.2256,6.42811,191.2926509
4920.0816,30.93654,6.58254,186.7160074
4920.234,32.89419,6.91739,181.4146148
4920.3864,33.24981,7.728,181.2856062
4920.5388,30.93779,8.13173,179.6722527
4920.6912,29.12756,8.69797,181.6787972
4920.8436,28.10825,10.08134,176.3999848
4920.996,27.32112,11.14625,173.6920633
4921.1484,27.00808,14.4565,171.7417979
4921.3008,27.03319,18.84679,169.8871391
4921.4532,26.8731,18.84171,169.872666
4921.6056,27.97045,18.50757,171.3158673
4921.758,29.65761,18.69746,173.2026547
4921.9104,29.81433,18.05529,178.8772532
4922.0628,29.73894,11.41812,185.8442035
4922.2152,29.76027,8.70316,191.5228498
4922.3676,28.88866,6.66706,193.4055904
4922.52,27.72098,4.07501,194.8343176
4922.6724,27.20533,3.17674,194.355643
4922.8248,26.94779,2.53945,190.9523314
4922.9772,25.29741,2.11874,188.3074041
4923.1296,22.77916,2.0317,188.7954396
4923.282,22.38759,2.0457,192.4204396
4923.4344,23.91946,1.98933,196.7597241
4923.5868,24.72199,1.7045,199.0496803
4923.7392,24.30512,1.60582,198.506919
4923.8916,24.46808,1.57349,196.9914698
4924.044,25.53733,1.46573,197.4662422
4924.1964,25.23763,1.18855,200.0198121
4924.3488,23.62371,0.94002,203.2132288
4924.5012,23.18895,0.87618,206.1935172
4924.6536,23.63312,0.76816,209.1535957
4924.806,23.13227,0.75684,210.3901125
4924.9584,22.53537,0.81372,213.0399267
4925.1108,22.51565,0.89339,217.6414042
4925.2632,22.53742,1.06846,220.777231
4925.4156,22.97369,1.08965,221.5968509
4925.568,23.63757,1.0571,220.6967556
4925.7204,24.13238,1.09082,218.5529683
4925.8728,24.85262,1.09678,216.9188091
4926.0252,25.10266,1.06648,218.3013353
4926.1776,24.48373,1.01617,221.1569176
4926.33,24.16953,1.02815,222.0328906
4926.4824,24.42676,1.13255,220.4393045
4926.6348,24.54453,1.17894,215.1742126
4926.7872,24.5693,1.16075,207.4194728
4926.9396,24.36078,1.0995,203.6996705
4927.092,23.65585,0.90726,205.5046567
4927.2444,23.15547,0.83545,212.8030861
4927.3968,23.30679,0.84101,222.3404982
4927.5492,23.51967,0.85313,229.4526844
4927.7016,23.22036,0.83206,228.0799726
4927.854,23.14948,0.76103,221.3077428
4928.0064,23.58047,0.77269,216.0665866
4928.1588,23.16961,0.82213,214.0458863
4928.3112,22.9636,0.79991,213.9757226
4928.4636,23.70839,0.65398,213.2247977
4928.616,23.7329,0.51445,211.2706092
4928.7684,23.2558,0.56443,211.8683057
4928.9208,23.47133,0.62992,219.6871205
4929.0732,23.74138,0.79225,229.761811
4929.2256,23.44782,1.11328,240.7027559
4929.378,22.65076,1.36162,244.9156023
4929.5304,21.90138,1.17731,244.2969257
4929.6828,22.61657,0.96423,248.8067181
4929.8352,23.33075,0.91721,249.5055272
4929.9876,22.92138,1.06603,234.7172418
4930.14,22.42356,1.2875,213.6191643
4930.2924,21.89069,1.31219,206.8190884
4930.4448,22.01554,1.16255,213.1955381
4930.5972,22.51447,0.94077,222.3474409
4930.7496,22.01619,1.0338,223.7167292
4930.902,22.0295,1.11816,218.5145066
4931.0544,22.43405,1.12735,217.1216878
4931.2068,21.62508,1.19972,215.0978004
4931.3592,21.44823,1.39148,210.4116662
4931.5116,22.29487,1.33229,208.56912
4931.664,23.04875,1.37342,211.153486
4931.8164,23.80842,1.34356,216.1318898
4931.9688,24.46721,1.31635,222.2454068
4932.1212,25.34225,1.31542,227.5662297
4932.2736,26.89643,1.20401,227.4947838
4932.426,28.29113,1.09482,223.2713405
4932.5784,27.94473,0.99144,220.0327934
4932.7308,26.82414,0.89786,220.4594076
4932.8832,25.57781,0.85504,220.5314491
4933.0356,24.3051,0.85135,219.0574147
4933.188,24.64539,0.90571,216.160105
4933.3404,24.96069,0.95963,211.8208898
4933.4928,25.27381,1.07499,207.8593099
4933.6452,27.15946,1.27221,207.4530082
4933.7976,27.59799,1.23693,211.1465432
4933.95,26.11236,1.16406,215.8124463
4934.1024,25.95273,1.21916,216.1552906
4934.2548,26.49979,1.28751,213.6958407
4934.4072,26.61192,1.27116,215.2837927
4934.5596,27.54576,1.24395,222.1984908
4934.712,28.77386,1.20558,228.9602243
4934.8644,29.25207,1.1457,232.3392481
4935.0168,28.78238,1.05197,231.3494412
4935.1692,27.86519,0.94411,227.3736559
4935.3216,27.67019,0.80509,219.5126196
4935.474,27.90072,0.74804,210.9498449
4935.6264,28.117,0.72527,208.4806202
4935.7788,28.22841,0.72231,209.3287402
4935.9312,27.5418,0.84397,206.9110892
4936.0836,26.35148,1.20431,205.2543885
4936.236,25.41187,1.46224,203.9417027
4936.3884,25.15733,1.53627,202.0223449
4936.5408,25.314,1.40966,202.5491774
4936.6932,24.39219,1.29854,204.6058941
4936.8456,23.2283,1.27631,207.2040034
4936.998,24.33457,1.00514,207.0892388
4937.1504,25.45284,0.88663,203.6541995
4937.3028,24.68788,0.87031,199.1938468
4937.4552,23.79085,1.02902,197.1177024
4937.6076,22.71924,1.26239,197.0015392
4937.76,21.91343,1.69153,200.9288371
4937.9124,22.31424,2.03159,208.2027246
4938.0648,23.6172,2.0659,216.6722631
4938.2172,24.16279,2.05828,223.8512611
4938.3696,23.18364,1.98592,226.4603018
4938.522,23.64065,1.8515,223.2513123
4938.6744,25.97062,1.29531,214.1878955
4938.8268,27.51961,0.64988,205.0419312
4938.9792,27.37967,0.58764,197.94765
4939.1316,27.15491,0.711,192.8069432
4939.284,27.59584,1.19962,191.3077355
4939.4364,26.26256,2.58813,194.3542962
4939.5888,24.81419,3.49437,198.6615433
4939.7412,26.69528,3.21178,196.5685696
4939.8936,28.67537,3.14707,193.9130577
4940.046,28.5146,3.01751,201.4823864
4940.1984,28.4789,2.70513,212.6398955
4940.3508,28.9757,2.2663,224.2365146
4940.5032,29.27595,1.83656,232.9606638
4940.6556,29.07219,1.4716,229.1035088
4940.808,29.08149,1.32816,218.4463032
4940.9604,29.28244,1.30719,210.3248031
4941.1128,29.61751,1.24968,205.2290026
4941.2652,30.84052,1.31296,200.7905868
4941.4176,32.09963,1.33373,195.6456982
4941.57,33.85767,1.3919,191.694683
4941.7224,36.33686,1.51408,191.545112
4941.8748,39.02555,1.62653,192.9204392
4942.0272,40.82124,1.94892,194.7356852
4942.1796,41.18481,2.1413,198.459498
4942.332,40.99946,2.1759,203.2916667
4942.4844,40.3353,1.9921,211.1099081
4942.6368,40.98238,1.58593,216.711327
4942.7892,42.7145,1.31167,218.775219
4942.9416,42.84619,1.3066,223.2064705
4943.094,40.41331,1.79559,225.7869679
4943.2464,37.23345,2.87994,221.7104138
4943.3988,35.40465,4.59661,216.4673521
4943.5512,33.26563,8.10151,212.7140763
4943.7036,29.93056,12.41235,203.359252
4943.856,27.96619,25.99401,193.2903543
4944.0084,27.7839,46.60506,185.0140803
4944.1608,26.68522,52.93976,179.4833723
4944.3132,24.45353,72.29715,182.3110279
4944.4656,22.34737,117.3105,183.5643002
4944.618,20.94271,198.3398,176.0567835
4944.7704,20.46338,316.1062,168.7761026
4944.9228,20.12926,411.2205,165.9890316
4945.0752,19.38903,541.2158,167.4363517
4945.2276,18.62376,649.5034,171.3609544
4945.38,18.59474,759.7941,172.4529655
4945.5324,18.19324,857.6022,169.7688149
4945.6848,17.03673,989.4555,164.3596715
4945.8372,16.28058,1087.014,161.9293705
4945.9896,15.78021,1196.555,164.2599496
4946.142,16.10158,1294.299,170.2050869
4946.2944,16.72019,1349.284,175.8146325
4946.4468,16.37136,1363.9,176.5597113
4946.5992,16.35342,1415.482,172.3515614
4946.7516,16.80357,1372.432,169.1322079
4946.904,16.83365,1391.82,167.6188613
4947.0564,17.15635,1440.194,167.4411781
4947.2088,17.29959,1422.966,170.1578471
4947.3612,16.79544,1390.251,170.7174824
4947.5136,17.15464,1334.015,171.1535853
4947.666,17.54204,1551.056,172.5669291
4947.8184,17.02119,1698.747,178.8540026
4947.9708,16.68004,1442.909,183.1607515
4948.1232,14.94734,1302.821,179.1413241
4948.2756,14.09354,2141.543,171.5852782
4948.428,16.6039,1549.937,167.8172808
4948.5804,18.21565,1556.776,171.2979132
4948.7328,18.12267,1315.368,175.172654
4948.8852,18.63783,1777.787,176.6597864
4949.0376,18.7041,1535.725,177.5731627
4949.19,17.73149,1495.999,177.0552137
4949.3424,17.01004,1377.133,175.1996767
4949.4948,15.82367,1403.586,171.509697
4949.6472,15.32133,1324.786,169.9037486
4949.7996,17.19708,1342.195,172.0601622
4949.952,17.88112,1632.572,175.4747925
4950.1044,15.41752,1364.94,177.5153939
4950.2568,13.50436,1310.488,176.2798556
4950.4092,15.08726,1850.476,172.7837927
4950.5616,19.33149,1351.772,171.2890736
4950.714,23.38653,1162.751,171.3370862
4950.8664,24.21513,1139.166,171.0569367
4951.0188,20.69208,1469.525,171.1927352
4951.1712,16.84785,1428.598,173.6516247
4951.3236,16.70881,1087.714,173.2364953
4951.476,17.47581,938.408,167.9962227
4951.6284,16.42963,865.9039,162.7027559
4951.7808,15.08145,643.5679,165.6824147
4951.9332,14.92544,484.5028,172.5257273
4952.0856,15.54772,398.3951,172.2209306
4952.238,16.62357,281.6576,161.8311931
4952.3904,17.68776,159.5793,159.950303
4952.5428,17.66444,106.1697,166.4245601
4952.6952,16.79579,71.97224,174.0792938
4952.8476,15.86425,41.75585,177.0590704
4953,15.62938,22.90458,175.2483596
4953.1524,17.26196,13.10663,175.0700362
4953.3048,23.27824,8.15705,173.8008323
4953.4572,33.4127,4.74337,165.7969401
4953.6096,41.33882,2.78831,178.8415333
4953.762,43.08316,2.19411,211.8398972
4953.9144,39.72726,3.14317,220.2055993
4954.0668,36.73825,4.82775,201.3949123
4954.2192,35.29259,5.26593,173.4038714
4954.3716,28.13368,10.83422,164.1427165
4954.524,19.56439,18.4037,174.2611047
4954.6764,17.01412,23.88146,193.1792997
4954.8288,18.4538,29.97766,203.9089287
4954.9812,30.20415,26.72216,197.002051
4955.1336,58.08278,16.71338,182.0648782
4955.286,83.04269,10.45216,174.9128227
4955.4384,84.98637,8.04683,176.0448573
4955.5908,74.85175,7.08788,178.4740814
4955.7432,67.60292,6.75022,186.6069554
4955.8956,60.74236,6.80315,205.8108277
4956.048,52.12992,7.00225,221.5030413
4956.2004,40.54193,8.34035,223.1293012
4956.3528,26.70654,13.17059,218.1567881
4956.5052,17.16745,22.55418,215.0031512
4956.6576,13.66516,41.70459,212.2426247
4956.81,14.67227,65.75861,205.7821279
4956.9624,18.03755,75.18884,193.4747375
4957.1148,20.09257,62.37665,181.9404624
4957.2672,20.23361,59.20555,175.2088286
4957.4196,18.77994,67.05531,173.9696363
4957.572,16.15829,71.3511,177.3340251
4957.7244,16.07504,74.88302,181.8611848
4957.8768,19.05314,60.10872,183.6885514
4958.0292,23.3245,42.65326,186.3958606
4958.1816,24.62819,39.88287,189.5423228
4958.334,19.89742,53.22018,191.4606299
4958.4864,15.81618,81.83598,193.6492089
4958.6388,16.05239,126.5426,190.5394489
4958.7912,17.22915,175.0285,181.162845
4958.9436,17.26923,219.5472,174.2624105
4959.096,16.96194,215.8569,176.2192168
4959.2484,15.77557,179.0964,180.6814531
4959.4008,13.79561,140.3669,183.9656933
4959.5532,13.68338,111.4962,186.2129265
4959.7056,15.6099,81.18958,184.0620079
4959.858,20.71345,55.5865,184.2852938
4960.0104,27.2047,41.50735,187.5736851
4960.1628,28.69518,41.3201,191.8671913
4960.3152,25.50296,54.67426,194.1669295
4960.4676,21.36384,91.22185,194.2453078
4960.62,16.65945,157.1755,190.8411475
4960.7724,13.01607,288.4139,183.9635039
4960.9248,12.8125,430.1395,178.4176509
